Name,URL,Cuisines,Area,Timing,Full_Address,PhoneNumber,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,KnownFor,PopularDishes,PeopleKnownFor,AverageCost,latitudes,longitudes
Royal Pizza House,https://www.zomato.com/kolkata/royal-pizza-house-ballygunge,"Pizza, Burger, Fast Food, Chinese, Beverages, Shake","Ballygunge, Kolkata",,"32, Beck Bagan Row, Ballygunge, Kolkata",919837000000,1,1,0,0,-,0,3.8,1907,,,"Worth the Money, Great Portions, Delicious Food, Price, Quantity",250,22.5280337,88.3659084
Hamro Momo,https://www.zomato.com/kolkata/hamro-momo-elgin,"Tibetan, Chinese, Momos","Elgin, Kolkata",Opens at 1pm,"3, Suburban Hospital Road, Elgin, Kolkata",919831000000,1,1,1,0,3.6,596,4.1,440,,"Chicken Steamed Momo, Fried Momo, Chowmein, Chinese Food, Noodles, Fried Rice","Casual Seating Area, Low Price, Polite Staff, Best Places, Affordable Price, Reasonable Price",300,22.537374800000002,88.34756170104649
Chung Wah,https://www.zomato.com/kolkata/chung-wah-chandni-chowk,"Chinese, North Indian, Bengali","Chandni Chowk, Kolkata",Opens at 12noon,"13A, Chitranjan Avenue, Near Chandni Chowk Metro Station, Chandni Chowk, Kolkata",913322000000,1,1,1,0,3,755,4,328,,"Spicy Pork, Fried Chilli Chicken, Chicken Hakka Chow, Gravy Chowmein, Beer, Mixed Fried Rice","Vintage Decor, Pocket Friendly Place, Good Value, Chinese, Waiter, Good Ambience",600,22.5640235,88.3608177
Giani's,https://www.zomato.com/kolkata/gianis-park-street-area,"Ice Cream, Desserts, Beverages","Park Street Area, Kolkata",11:30am â€“ 3am (Today),"51, Mirza Galib Street, Park Street Area, Kolkata",917001000000,1,1,0,1,-,0,3.9,208,,,,150,52.0855618,-0.7272059
Taste-Ride,https://www.zomato.com/kolkata/taste-ride-kalighat,"North Indian, Biryani, Chinese, Beverages","Kalighat, Kolkata",Opens at 12noon,"19, Ground Floor, Kavi Bharati Sarani, Lake Market, Opposite Charu Chandra College, Kalighat, Kolkata",917981000000,1,1,1,0,4.2,725,3.8,2235,,"Cheesy Chicken Kebab, Mutton Galouti Kebab, Shahi Tukda, Hot Gulab Jamun, Chicken Bharta, Mocktail","Pocket Friendly Restaurant, Affordable, Cashless Payments, Service is Great, Soothing Ambience, Good for Large Groups",800,22.5153313,88.3477052
Al-Baik,https://www.zomato.com/kolkata/al-baik-taltala,Fast Food,"Taltala, Kolkata",Opens at 1:30pm,"62, Premise 17, Ground Floor, Marquis Street, Borough-VI, Taltala, Kolkata",919976000000,1,1,1,0,3.6,23,3.8,238,,,"Healthy and Delicious, Served Quickly, Timely Service, Nice Place, Good Quality, Food",250,22.474209950000002,88.35512632362978
Yippee Point,https://www.zomato.com/kolkata/yippee-point-park-street-area,"Fast Food, Chinese, Sandwich, Pasta","Park Street Area, Kolkata",Opens at 11am,"77/1,  Park Street Area, Kolkata",919340000000,1,1,0,0,-,0,3.8,609,,,,50,52.0855618,-0.7272059
Chakalas,https://www.zomato.com/kolkata/chakalas-park-street-area,"Chinese, North Indian, Mughlai, Kebab, Fast Food","Park Street Area, Kolkata",Opens at 12:15pm,"49, Kidwai Road, Park Street Area, Kolkata",919163000000,1,1,1,0,-,2,3.5,292,,,,350,52.0855618,-0.7272059
Silver Spoon,https://www.zomato.com/kolkata/silver-spoon-park-street-area,Chinese,"Park Street Area, Kolkata",1pm â€“ 3am (Today),"35/1A, Mcleod Street, Park Street Area, Kolkata",919836000000,1,1,1,0,3.8,70,3.8,4687,,,"Tamper Proof Packaging, Customizable Food, Portions, Packing, Worth the Money, Extensive Menu",400,52.0855618,-0.7272059
Uddta Punjab Dhaba,https://www.zomato.com/kolkata/uddta-punjab-dhaba-park-street-area,"North Indian, Bengali, Mughlai, Italian, Chinese, Fast Food, Beverages, Thai","Park Street Area, Kolkata",12noon â€“ 4am (Today),"57 A, 1st Floor, Park Street Area, Kolkata",913340000000,1,1,1,0,3.9,283,3.6,1066,,"Egg Dal Tadka, Balti Chicken, Panneer Butter Masala, Roomali Roti, Dal, Kebab","Fast and Friendly Service, Love the Food Love the Service, Takeaway Option, Great Buffet Spread, Variety of Veg Options, Themed Decor",700,52.0855618,-0.7272059
Shillong Point,https://www.zomato.com/kolkata/shillong-point-ballygunge,"North Eastern, Desserts","Ballygunge, Kolkata",Opens at 12noon,"20/1/1/C, Station Road, Ballygunge, Kolkata",919830000000,1,1,1,0,4.3,392,4.5,569,,"Pork Fry, Chicken Liver Fry, Pork Momo, Pancake, Caramel Custard, Veg Hakka Noodles","Themed Decor, Pocket Friendly Restaurant, Cozy Ambience, Authentic Food, Comfortable Seating Area, Authenticity",500,22.5280337,88.3659084
What's Your Flavour?,https://www.zomato.com/kolkata/whats-your-flavour-wellesley,"Ice Cream, Beverages, Bakery","Wellesley, Kolkata",Opens at 12noon,"16, Royd Street, Taltala Road, Wellesley, Kolkata",918698000000,1,1,0,0,4,230,4.3,4832,,,"Totally Worth it, Prices, Quantity, Ambience, Food",250,22.5558499,88.3571668
GRC,https://www.zomato.com/kolkata/grc-park-street-area,Fast Food,"Park Street Area, Kolkata",,"13/A, Pemantle Street, Borough-vi Park Street Area, Kolkata",919340000000,1,0,0,0,-,0,-,14,,,,100,52.0855618,-0.7272059
Gharwali Biryani,https://www.zomato.com/kolkata/gharwali-biryani-taltala,"Biryani, North Indian","Taltala, Kolkata",,"6/C, Serang Lane, Maula Ali, Taltala, Kolkata",919837000000,1,0,0,0,-,0,4,26,,,,100,22.474209950000002,88.35512632362978
24 Seven,https://www.zomato.com/kolkata/24-seven-ballygunge,"Fast Food, Chinese, Beverages","Ballygunge, Kolkata",Opens at 3pm,"T-68, Broad Street, Ballygunge, Kolkata",919903000000,1,1,0,0,-,0,4,23,,,,150,22.5280337,88.3659084
Wrap Ur Wraaps,https://www.zomato.com/kolkata/wrap-ur-wraaps-hazra,"Wraps, Healthy Food","Hazra, Kolkata",,"Flat 10302 37 Panditya Road, Fort Oasis, Tower 1 Park Circus Area, Kolkata, Hazra, Kolkata",919876000000,1,0,0,0,-,0,4.1,74,,,"Proper Packaging, Best Food under Best Budget, Worth the Money, Great Portions, Timely Service, Delicious Food",250,22.5227232,88.3499241
The Chef Chez,https://www.zomato.com/kolkata/the-chef-chez-ballygunge,"Fast Food, Pizza, Pasta, Sandwich, Beverages, Desserts","Ballygunge, Kolkata","12midnight â€“ 8:30am, 1:34pm â€“ 12midnight (Today)","66, Circular Road, Ward 69, Ballygunge, Kolkata",917981000000,1,1,1,0,3.5,7,3.5,305,,,,400,22.5280337,88.3659084
Dawat-E-Biryani,https://www.zomato.com/kolkata/dawat-e-biryani-park-street-area,"Biryani, North Indian, Fast Food","Park Street Area, Kolkata",6pm â€“ 5am (Today),"35/1, AJC Bose Road, Near Mercy Hospital, Park Street Area, Kolkata",916289000000,1,1,0,0,-,0,3.6,474,,,"Mouth Watering Food, Cute Packaging, Contactless Delivery, Spill Proof Packaging, Delicious Taste, Extensive Menu",150,52.0855618,-0.7272059
Biryani Corner,https://www.zomato.com/kolkata/biryani-corner-wellesley,Biryani,"Wellesley, Kolkata",12midnight â€“ 12noon (Today),"7 E, Nawab Abdul Latif Street, Wellesley, Kolkata",919124000000,1,1,1,0,3.6,4,-,2,,,,250,22.5558499,88.3571668
Nawwarah Dine Lounge & Sweets,https://www.zomato.com/kolkata/nawwarah-dine-lounge-sweets-ballygunge,"North Indian, Chinese, Continental, Desserts, Beverages","Ballygunge, Kolkata",Opens at 12:30pm,"48A, Syed Amir Ali Avenue, Lower Range, Beck Bagan, Ballygunge, Kolkata",919836000000,1,1,1,0,4.1,338,3.5,308,,"Pyaaz Kachori, Club Kachori, Jalebi, Nachos, Samosa, Paneer Tikka","Seating Area more Comfortable, Decor is Excellent, Sanitised Service, Best in Service, Best Staff, Variety of Pizza",1500,22.5280337,88.3659084
Hunger Point,https://www.zomato.com/kolkata/hunger-point-picnic-garden,"Chinese, Momos","Picnic Garden, Kolkata",Opens at 2pm,"6D/4, Tiljala Sibtala Lane, Picnic Garden, Kolkata",919883000000,1,1,0,0,-,0,3.7,182,,,,100,22.5259951,88.3892586
The Burger Factory,https://www.zomato.com/kolkata/the-burger-factory-park-street-area,"North Indian, Chinese, Italian, Bengali, Fast Food","Park Street Area, Kolkata",12noon â€“ 4am (Today),"57 A, Park Street Area, Kolkata",919831000000,1,1,0,0,-,0,3.8,358,,"Panko Chicken Burger, Veggie Burger, Sausage, French Fries","Fast and Friendly Service, Late Night Delivery, Takeaway Option, Elaborate Menu, Customizable Food, Fresh Food",250,52.0855618,-0.7272059
A-One Coolfi,https://www.zomato.com/kolkata/a-one-coolfi-3-topsia,Ice Cream,"Topsia, Kolkata",Opens at 12:30pm,"35/1A, Topsia Road, Ward 66, Topsia, Kolkata",919874000000,1,1,0,0,-,0,2.9,62,,,,100,22.5418017,88.3869552
Amanat Fast Food Center,https://www.zomato.com/kolkata/amanat-fast-food-center-bow-bazar,"Rolls, Chinese, Biryani, North Indian","Bow Bazar, Kolkata",Opens at 1pm,"269, BB Ganguly Street, Bow Bazar, Kolkata",919831000000,1,1,0,0,-,0,4.1,506,,,,100,22.576213,88.3660201
WBFC,https://www.zomato.com/kolkata/wbfc-park-street-area,"Fast Food, Chinese, Rolls","Park Street Area, Kolkata",1pm â€“ 4am (Today),"64-84, Ripon St, Dharamtalla, Park Street Area, Kolkata",919163000000,1,1,0,0,-,0,4.1,7716,,"Chicken Strips, Chicken Popcorn, Chicken Burger, French Fries, Burgers",,150,52.0855618,-0.7272059
Petuk,https://www.zomato.com/kolkata/petuk-hazra,"Chinese, Rolls","Hazra, Kolkata",Opens at 12:30pm,"110, Hazra Road, Near Sujata Sadan Theater, Hazra, Kolkata",918962000000,1,1,1,0,3.8,118,3.9,354,,"Chicken 65, Kebabs, Rolls, Chilli Chicken","Good Portions, Staff Behavior, Worth the Money, Spicy, Main Course, Prices",400,22.5227232,88.3499241
Cafe 75,https://www.zomato.com/kolkata/cafe-75-ballygunge,"Cafe, Fast Food, Shake","Ballygunge, Kolkata",Opens tomorrow at 2pm,"75, Ballygunge Place, Ballygunge, Kolkata",919904000000,1,1,1,0,3.6,17,-,5,,,,700,22.5280337,88.3659084
Bojangles,https://www.zomato.com/kolkata/bojangles-ballygunge,"Fast Food, Mexican, American, Italian","Ballygunge, Kolkata",Opens at 12noon,"19/3, Dover Road, Ballygunge, Kolkata",919904000000,1,1,1,0,3.1,12,3.4,59,,,,1000,22.5280337,88.3659084
Yum Yum Food Corner,https://www.zomato.com/kolkata/yum-yum-food-corner-bow-bazar,"Chinese, Rolls","Bow Bazar, Kolkata",Opens at 1pm,"14, Raja Rammohan Ray Sarani, Bow Bazar, Kolkata",919163000000,1,1,0,0,3.5,60,4.1,1360,,,,300,22.576213,88.3660201
Haan 'D' Biryani,https://www.zomato.com/kolkata/haan-d-biryani-wellesley,"Biryani, Mughlai","Wellesley, Kolkata",Opens at 1pm,"55, Ripon Street, Wellesley, Kolkata",919875000000,1,1,0,0,-,0,4.6,582,,"Shammi Kebab Bhurjee, Boneless Chicken, Meat, Biryani, Mutton, Rice","Packing, Quality, Menu, Food, Taste",250,22.5558499,88.3571668
Khana Khazana New Chinese Fast Food Centre,https://www.zomato.com/kolkata/khana-khazana-new-chinese-fast-food-centre-hazra,Chinese,"Hazra, Kolkata",Opens at 12:30pm,"68C, Hazra Road, Hazra, Kolkata",919039000000,1,1,0,0,-,0,3.8,4610,,,,100,22.5227232,88.3499241
Fast Bite,https://www.zomato.com/kolkata/fast-bite-topsia,"Mughlai, Rolls, Bengali","Topsia, Kolkata",Opens at 1pm,"1st, Topsia Road, Topsia, Kolkata",919008000000,1,1,0,0,-,0,4,866,,,,100,22.5418017,88.3869552
Gabbar's Bar & Kitchen,https://www.zomato.com/kolkata/gabbars-bar-kitchen-park-street-area,"North Indian, Chinese, Italian, Beverages","Park Street Area, Kolkata",Opens at 12:01pm,"8, Ho Chi Minh Sarani, Harrington Mansion, Park Street Area, Kolkata",913341000000,1,1,1,0,4.4,2897,4,16,Out of the Box Presentation and  Molecular Gastronomic Food,"Warqi Parantha, Kaffir Lime Mojito, Bollywood Style, Olive Naan, Tomato Basil Soup, Mud Pie","Bollywood Ambience, Great Presentation, Serving Style, Lovely Service, Interesting Place, Valet Parking",1500,52.0855618,-0.7272059
Waldorf,https://www.zomato.com/kolkata/waldorf-park-street-area,"Chinese, Asian","Park Street Area, Kolkata",Opens at 12noon,"13D, Park Street Area, Kolkata",913340000000,1,1,1,0,3.4,540,3.9,462,,"Crispy Chilli Lamb, Pork Meat, Kung Pao Chicken, Lamb, Mixed Fried Rice, Soup","Authentic, Chinese, Manager, Portions, Good Ambience, Preparation",1000,52.0855618,-0.7272059
Berezia,https://www.zomato.com/kolkata/berezia-wellesley,"Fast Food, Ice Cream, Desserts","Wellesley, Kolkata",Opens at 11:30am,"40A, AJC Bose Road, Opposite Nonapukur Tram Depot, Wellesley, Kolkata",918240000000,1,1,1,0,4,182,3.9,408,,"Makhani Burger, Waffles, Cheesecake, Burgers, Ice Cream, Desserts","Pocket Friendly Place, Customizable Dishes, Weekend Brunch, Contactless Delivery, Spill Proof Packaging, Good Wifi",250,22.5558499,88.3571668
AFC,https://www.zomato.com/kolkata/afc-topsia,Fast Food,"Topsia, Kolkata",2pm â€“ 2am (Today),"24/3, Kusta Road, Topsia, Kolkata",919832000000,1,1,1,0,3.8,163,4,9528,,,"Economical, Combos, Reasonable Prices, Good Food, Quantity, Price",200,22.5418017,88.3869552
Hakka Bakka,https://www.zomato.com/kolkata/hakka-bakka-picnic-garden,"Chinese, Momos, Rolls","Picnic Garden, Kolkata",4pm â€“ 4am (Today),"43/20/1, CN Roy Road, Near Tiljala Police Station, Picnic Garden, Kolkata",919330000000,1,1,1,0,3.8,131,3.9,5900,,"Pan Fried Momos, Gravy Chowmein, Noodle, Rolls, Momo","Cordial Staff, Pocket Friendly, Great Recommendations, Great Taste, Prompt Service, Combo",200,22.5259951,88.3892586
Star Biryani,https://www.zomato.com/kolkata/star-biryani-bara-bazar,Biryani,"Bara Bazar, Kolkata",Opens at 1pm,"58/1, Phears Lane, Ground Floor, Ward 43, Bara Bazar, Kolkata",918014000000,1,1,0,0,-,0,4,72,,,,100,22.5801792,88.3528098
Schezwan Kitchen,https://www.zomato.com/kolkata/schezwan-kitchen-1-park-street-area,"North Indian, Chinese, Burger, Sandwich","Park Street Area, Kolkata",6pm â€“ 4am (Today),"35/1, AJC Bose Road, Near Mercy Hospital, Park Street Area, Kolkata",916289000000,1,1,0,0,-,0,3.9,219,,,"Good Food and Good Service, Mouth Watering Food, Cute Packaging, Delicious Taste, Extensive Menu, Tamper Proof Packaging",100,52.0855618,-0.7272059
Fried N Grill,https://www.zomato.com/kolkata/fried-n-grill-park-street-area,Fast Food,"Park Street Area, Kolkata",12noon â€“ 4am (Today),"64-84, Ripon St, Dharamtalla, Park Street Area, Kolkata",919163000000,1,1,0,0,-,0,3.4,1704,,,,200,52.0855618,-0.7272059
BFC - Bengal Fried Chicken,https://www.zomato.com/kolkata/bfc-bengal-fried-chicken-taltala,"Biryani, Fast Food","Taltala, Kolkata",12noon â€“ 4am (Today),"43B, Ripon Street, Taltala, Kolkata",919163000000,1,1,0,0,-,0,4,179,,,,200,22.474209950000002,88.35512632362978
Level Seven,https://www.zomato.com/kolkata/level-seven-1-topsia,"North Indian, Continental, Italian, Beverages","Topsia, Kolkata",Opens at 12:30pm,"9/1/1, 7th And 8th Floor, Wizard House, Opposite Mercedes And Porche Showroom, Topsia, Kolkata",080 47483193,1,1,1,0,4.2,1650,4,53,,"Mexican Salsa Pizza, Classic Chicken Tikka, Chicken Poppers, Tequila Sunrise, Creamy Mushroom, Bloody Mary","Casual Dress Code, Fairly Priced Beers, Best View, Rooftop View, Live Singing, Great Vibes",1800,22.5418017,88.3869552
Wow Chicken,https://www.zomato.com/kolkata/wow-chicken-park-street-area,"Burger, Fast Food, American, Beverages","Park Street Area, Kolkata",12noon â€“ 4am (Today),"43 B, Ward 61 Muzaffar Ahmed Street, Borough VI Kolkata Municipal Corporation, Near Park Street Area, Kolkata",919163000000,1,1,0,0,-,0,4,1072,,,,150,52.0855618,-0.7272059
New Gharib Nawaz Restaurant,https://www.zomato.com/kolkata/new-gharib-nawaz-restaurant-taltala,"Biryani, Bengali, North Indian","Taltala, Kolkata",Opens at 8am,"6, Abdul Halim Lane, Taltala, Kolkata",919883000000,1,1,1,0,3.7,10,4.3,141,,,,300,22.474209950000002,88.35512632362978
The Exclusive Kitchen,https://www.zomato.com/kolkata/the-exclusive-kitchen-taltala,"Chinese, Momos","Taltala, Kolkata",,"24/C Market Street, Opposite Gahana Mahal, Taltala, Kolkata",918336000000,1,0,0,0,-,0,3.5,533,,,,150,22.474209950000002,88.35512632362978
Pocket Meal99,https://www.zomato.com/kolkata/pocket-meal99-sector-5-salt-lake,"Bengali, Biryani, North Indian, Chinese, Fast Food","Sector 5, Salt Lake, Kolkata",8am â€“ 4am (Today),"DN-46, Sector 5, Salt Lake, Kolkata",919830000000,1,1,0,0,-,0,3.9,15000,,"Chicken Wrap, Butter Chicken, Chicken Manchurian, Pulao, Kabab, Mutton Biriyani","Healthy Food, Good Packaging, Healthy and Delicious, Fresh Food with Good Quality, Best Food under Best Budget, Proper Packaging",200,22.5582184,88.4129084
Haldiram's,https://www.zomato.com/kolkata/haldirams-sector-5-salt-lake,"North Indian, Fast Food, South Indian, Street Food, Chinese, Desserts, Beverages, Mishti","Sector 5, Salt Lake, Kolkata",Opens at 9am,"Ground Floor, Infinity Think Tank Building Gate 2, Sector 5, Salt Lake, Kolkata",919073000000,1,1,1,1,3.5,145,3.9,10800,,"Kaju Katli, Chole Bhature, Pav Bhaji, Dosa","Good Street Food, Spacious Seating Area, Decent Portions, Parking Space Available, Hygienic Place, Family Crowd",300,22.5582184,88.4129084
Arsalan,https://www.zomato.com/kolkata/arsalan-bangur,"Biryani, North Indian, Kebab, Bengali","Bangur, Kolkata",11am â€“ 4am (Today),"123, Jessore Road, Near Shelly Cinema Hall, Bangur, Kolkata",919163000000,1,1,1,0,4.1,1274,4.1,29600,Biryani and Tandoor!,"Mutton Rogan, Chicken Rezala, Mughlai Food, Kababs, Raita","Value of Money, Loved it, Ample Seating Area, Family Place, Delicious, More Variety",600,22.6058971,88.4111177
Chowman,https://www.zomato.com/kolkata/chowman-sector-1-salt-lake,"Chinese, Seafood, Desserts","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"198, Basement, Sector 1, Salt Lake, Kolkata",919073000000,1,1,1,0,4.4,4414,4.2,23800,"Combining Contemporary Elegance, An Intimate Ambience And An Unparalleled Service.","Tofu Stir Fry, Celery Soup, Lemon Pepper Soup, Wine Chicken, Roasted Chilli Lamb, Hong Kong Style Chicken","Nice Food Quality, Peaceful Ambience, Service is Great and Fast, Soothing Ambience, Positive Vibe, Pocket Friendly",1000,22.57002545,88.43478465637821
Agarwal's Kitchen,https://www.zomato.com/kolkata/agarwals-kitchen-sector-2-salt-lake,"North Indian, South Indian, Street Food","Sector 2, Salt Lake, Kolkata",Opens at 8am,"AL 5, Sector 2, Salt Lake, Kolkata",916205000000,1,1,0,0,-,0,3.8,18200,,,"Good Taste, Nice Food, Portion, Good Food, Good Quality, Prices",150,22.5582184,88.4129084
The Biryani Inc.,https://www.zomato.com/kolkata/the-biryani-inc-sector-5-salt-lake,"Biryani, Mughlai, Afghan","Sector 5, Salt Lake, Kolkata",,"NP-14, Sector 5, Salt Lake, Kolkata",919163000000,1,0,0,0,-,0,4,23600,,"Tangdi Chicken, Chicken Keema, Biryani Rice, Phirni, Mutton Biriyani, Kebabs","Portion Size, Packing, Good Quality Food, Good Taste, Worth the Money, Flavour",200,22.5582184,88.4129084
KFC,https://www.zomato.com/kolkata/kfc-sector-4-salt-lake,"Burger, Fast Food, Biryani, Desserts, Beverages","Sector 4, Salt Lake, Kolkata","12midnight â€“ 3am, 11am â€“ 12midnight (Today)","Street 27, Near Nicco Park, Sector 4, Salt Lake, Kolkata",918337000000,1,1,1,0,4,470,3.9,16400,,"Rockin Chicken Burger, Hot Wings Bucket, Choco Pie, Crispy Fried Chicken, Burger, Wings","Office Crowd, Inexpensive, Cozy Ambiance, Great Recommendations, Nice Packaging, Polite Staff",400,22.5731234,88.4129121
Subway,https://www.zomato.com/kolkata/subway-sector-5-salt-lake,"Healthy Food, Fast Food, Sandwich, Salad, Beverages, Wraps","Sector 5, Salt Lake, Kolkata",Opens at 7:30am,"Bengal Intelligent Park, Sector 5, Salt Lake, Kolkata",913340000000,1,1,1,0,3.9,342,4.1,6646,,"Cookies, Salads, Sandwiches, Egg","Healthy Food, Good Place, Location, Staff, Nice Place, Good Food",400,22.5582184,88.4129084
Cassoulet Express,https://www.zomato.com/kolkata/cassoulet-express-kestopur,"North Indian, Desserts","Kestopur, Kolkata",,"AF 228, Rabindrapally, Kestopur, Kolkata",917044000000,1,0,0,0,-,0,3.8,1512,,,,100,22.5837959,88.4351768
Kareem's,https://www.zomato.com/kolkata/kareems-sector-5-salt-lake,"North Indian, Mughlai, Biryani, Kebab, Beverages","Sector 5, Salt Lake, Kolkata",Opens at 12noon,"Plot G/2, Block GP, PS Srijan Corporate Park, Retail Unit 2, Tower 1, Sector 5, Salt Lake, Kolkata",919831000000,1,1,1,0,4.5,3005,4,10500,,"Murgh Karachi, Murgh Potli Kebab, Gosht Nihari, Mushroom Kabab, Peshawari Tikka, Butter Garlic Mushroom","Price Vs Portion Size, Amazing Food and Experience, Elegant Decor, Royal Ambience, Soothing Ambience, Quality of Food",1000,22.5582184,88.4129084
Hatari,https://www.zomato.com/kolkata/hatari-sector-1-salt-lake,"Chinese, North Indian, Biryani, Kebab","Sector 1, Salt Lake, Kolkata",Opens at 11:30am,"CF 149, Sector 1, Salt Lake, Kolkata",919231000000,1,1,1,0,3.7,37,4.2,2887,,,"Quantity of Portion, Great Menu, Fantastic Decoration, Clean and Hygienic Place, Comforting Atmosphere, Best Food under Best Budget",900,22.57002545,88.43478465637821
Balaram Mullick & Radharaman Mullick Sweets,https://www.zomato.com/kolkata/balaram-mullick-radharaman-mullick-sweets-sector-5-salt-lake,"Mishti, Desserts, Street Food","Sector 5, Salt Lake, Kolkata",Opens at 10am,"Plot G-1, Ground Floor, Block EP, GP, Infinity Benchmark, Sector 5, Salt Lake, Kolkata",919051000000,1,1,1,0,3.7,141,4.4,8695,,,"Food Presentation, Elaborate Menu, Customizable Food, Worth the Money, Timely Service, Fresh Food",100,22.5582184,88.4129084
Cassoulet Restaurant,https://www.zomato.com/kolkata/cassoulet-restaurant-kestopur,"North Indian, Chinese, Biryani, Rolls, Mughlai, Kebab, Momos, Bengali","Kestopur, Kolkata",Opens at 11am,"AF 228, Rabindra Pally, Kestopur, Kolkata",917044000000,1,1,1,0,3.2,79,3.8,142600,,"Kashmiri Chicken, Egg Devil, Egg Hakka Noodles, Chana Masala, Fish Thali, Chicken Popcorn","Charging Ports, Food was Good, Great Prices, Good Packing, Quick Delivery, Good Delivery",400,22.5837959,88.4351768
